,ID,X,Y,H,H_err,J,J_err,K,K_err,chi,sharp,ra,dec,rgc
7209,149170,2547.049,316.945,21.546999999999997,0.0694,22.151,0.0387,21.4195,0.1358,0.6613,-0.5940,152.73281542242842,-4.728942969118656,0.841077909691298
7220,149187,2264.151,319.009,20.328999999999997,0.0470,20.95,0.0188,19.9965,0.0492,0.8313,-0.7640,152.74543159892823,-4.728851334108864,0.6969887049978387
7222,149203,2704.198,319.116,21.729,0.0783,22.419,0.0540,21.5275,0.1499,0.7023,-0.1383,152.7258071767104,-4.72884632735306,0.9514602184826724
7230,149202,2470.931,319.979,21.852,0.0924,22.439,0.0531,,,0.6100,-0.8830,152.73620999773453,-4.728808173834178,0.7914301266218514
7231,149207,2839.209,319.980,21.930999999999997,0.0885,22.536,0.0532,21.857499999999998,0.2908,0.7410,0.1157,152.7197862017228,-4.728807739663653,1.0591767465953887
7235,149208,2860.522,321.006,20.575999999999997,0.0415,21.16,0.0216,20.2665,0.0498,0.6960,-1.5640,152.71883572486493,-4.728762105380924,1.0764090676138163
7238,43968,2506.077,321.721,18.296,0.0106,19.333000000000002,0.0092,17.5125,0.0104,0.6543,-0.4973,152.73464262099202,-4.728730731296853,0.8110865112805066
7239,149217,2909.477,321.881,18.979999999999997,0.0144,21.453,0.0220,17.3875,0.0129,0.7210,-1.2387,152.7166525202959,-4.728723132681385,1.117651360795618
7245,149227,2987.877,322.910,21.63,0.0702,22.489,0.0560,21.4235,0.1216,0.6730,-0.7280,152.7131561819992,-4.7286772508523605,1.1857538090478728
7247,149223,1958.362,323.380,20.509999999999998,0.0382,21.159,0.0212,20.2745,0.0516,0.6880,-0.8447,152.75906862132024,-4.728656917258304,0.6706163855016615
7250,5007143,4954.992,323.708,19.9,0.0238,20.216,0.0137,,,0.4400,-0.3095,152.62543052855543,-4.728632318242528,3.160495840471378
7252,149236,1578.231,324.237,21.148999999999997,0.0541,21.691,0.0298,20.9715,0.0870,0.6733,-0.5983,152.77602100933032,-4.728618269418424,0.8426282357355882
7261,5007150,2281.188,326.665,22.189999999999998,0.1320,22.994,0.0813,,,0.5645,-0.4535,152.7446718134475,-4.728511068788652,0.6952826518453505
7264,43972,187.928,327.939,21.607999999999997,0.2300,,,21.0865,0.1920,1.4050,1.7255,152.83802311481244,-4.728448182345975,2.117341434375672
7266,5007151,3619.886,328.158,22.285,0.1371,23.361,0.1159,,,0.5605,-0.6950,152.68497102862705,-4.728442168895834,1.7859062454997878
7271,149267,2525.280,328.341,22.793,0.1653,23.295,0.1169,,,0.5480,-0.1145,152.7337862448677,-4.728436497079035,0.8176998452048735
7278,149275,1934.957,329.543,22.663999999999998,0.1517,23.522000000000002,0.1391,,,0.5725,-1.9305,152.76011238892653,-4.728382984279657,0.66929812275364
7280,149287,1807.190,329.908,21.432,0.0653,22.080000000000002,0.0394,21.4125,0.1240,0.6757,-0.7300,152.76581030645676,-4.728366611650376,0.7108029805848303
7281,149289,2591.344,329.981,20.833,0.0457,21.405,0.0237,20.4575,0.0664,0.7020,-0.9353,152.73084004494456,-4.728363556683912,0.860618513638161
7289,149316,3605.087,331.608,21.189,0.0569,21.88,0.0344,20.9285,0.0898,0.7063,-0.2643,152.6856310194719,-4.7282888920635475,1.7698716669536103
7290,149301,1765.036,331.963,21.526999999999997,0.0652,22.207,0.0435,21.4835,0.1242,0.6563,-0.7477,152.76769021000672,-4.728275218687402,0.7278506299497974
7291,44037,3535.882,332.350,17.113,0.0083,17.714,0.0061,16.8305,0.0096,0.8927,-0.5887,152.68871729639898,-4.728256168253908,1.7009086770812218
7292,149323,2936.514,332.495,21.421999999999997,0.0593,22.206,0.0453,21.4855,0.1964,0.6467,-0.3667,152.71544679286671,-4.728251351238151,1.134841324793293
7304,149339,1209.990,334.642,20.206,0.0296,20.846,0.0178,19.979499999999998,0.0405,0.6630,-0.2280,152.79244311298564,-4.728154891711739,1.1248535683771348
7308,149355,2832.406,336.064,22.479,0.1408,22.981,0.0767,,,0.5975,-2.3915,152.7200896143548,-4.728092907653369,1.0432133068427538
7317,149367,1699.089,337.633,20.654999999999998,0.0380,21.257,0.0228,20.3675,0.0549,0.6597,-0.4573,152.77063118319955,-4.72802311550388,0.7570161910735586
7319,5007168,2097.368,338.274,22.252,0.1568,23.186,0.1006,22.1385,0.2979,0.6350,-0.7400,152.75286947641365,-4.727995064780804,0.645711543249238
7324,5007171,2685.616,339.547,22.436999999999998,0.1599,22.774,0.0719,,,0.5685,-1.7575,152.72663588621162,-4.727938306838519,0.9226106408393208
7325,149384,3344.040,339.656,19.982,0.0266,20.765,0.0173,19.6165,0.0313,0.6723,-0.0873,152.6972727277811,-4.727932090361693,1.5099831844338891
7330,149393,2520.377,340.662,21.572,0.0679,22.279,0.0454,21.2195,0.1065,0.6583,-0.7113,152.73400490806878,-4.727888901693281,0.8044577113241328
7332,149405,2621.291,341.462,22.427,0.1290,23.007,0.0801,,,0.5745,-0.9595,152.72950453449494,-4.7278532636880515,0.8731455747387599
7334,149391,1446.543,341.528,21.473,0.0706,22.006,0.0372,21.2155,0.1089,0.6930,-1.7657,152.7818937486869,-4.727849492700282,0.9245721120925661
7336,149403,2194.084,341.838,20.371,0.0426,21.055,0.0204,20.197499999999998,0.0615,0.8207,-0.7240,152.74855631494128,-4.727836703277479,0.6553053966878261
7341,149401,1978.306,342.651,22.488,0.1358,23.164,0.0994,,,0.5930,-1.4245,152.75817917850614,-4.727800448330188,0.6476812948660128
7345,149411,1874.013,342.945,18.418,0.0128,19.311,0.0095,17.4195,0.0109,0.6873,0.0783,152.7628302421265,-4.727787275284805,0.6731186725109929
7350,149422,2559.577,343.600,20.849,0.0420,21.44,0.0257,20.5835,0.0647,0.6500,-0.5923,152.73225674184613,-4.727758295607187,0.8280653113691017
7357,149428,2021.616,345.013,21.814999999999998,0.0697,22.584,0.0610,,,0.5305,-0.5440,152.75624771841325,-4.727695505870235,0.6400119907407056
7359,44130,2773.965,345.151,21.375,0.0627,22.165,0.0395,21.4855,0.1210,0.6603,-0.6413,152.72269587002432,-4.727689128460971,0.9888684902514377
7365,149444,2697.891,346.633,22.480999999999998,0.1269,23.909,0.1631,22.1795,0.2903,0.5753,-1.5630,152.72608847688514,-4.727623359971718,0.9270763731661612
7367,5007182,2785.171,347.196,23.000999999999998,0.2492,23.326,0.1179,,,0.5300,0.1015,152.7221961288085,-4.727598223953025,0.9967294275610896
7368,149441,2068.041,347.218,22.482,0.1317,23.239,0.0998,,,0.5365,-1.7370,152.7541773420599,-4.7275975377537,0.6358016786674688
7369,149451,3688.055,347.429,21.102,0.0492,21.826,0.0333,20.9905,0.0794,0.6303,-0.7573,152.6819310316285,-4.727585416178718,1.847115317483224
7376,149440,1812.815,348.070,21.894,0.0813,23.189,0.0909,20.5705,0.0640,0.6420,0.0123,152.7655594290159,-4.727559421165038,0.6913386428697658
7378,149457,2290.186,348.416,22.006,0.1030,22.661,0.0654,,,0.6350,-1.7205,152.7442705374319,-4.7275443598619376,0.6775999812774948
7382,149461,2760.565,349.194,21.58,0.0742,22.232,0.0434,21.3485,0.1222,0.6820,-1.5447,152.72329346341667,-4.727509458457976,0.9752540464286051
7385,149471,1981.032,349.832,20.921999999999997,0.0468,21.537,0.0263,20.5695,0.0620,0.6670,-0.8227,152.7580576033486,-4.727481295877844,0.6399786810403133
7389,149472,2083.609,350.696,20.608999999999998,0.0451,21.171,0.0215,20.2985,0.0498,0.7040,-1.0843,152.75348306774816,-4.727442969570006,0.6324536340236586
7390,44165,3406.656,350.710,17.564,0.0091,18.147000000000002,0.0090,17.3155,0.0136,0.8437,-0.7703,152.6944803327663,-4.7274406079358195,1.5662901345811628
7393,149476,2002.736,351.082,22.019,0.0859,22.787,0.0717,21.9985,0.2433,0.5947,-0.4743,152.75708968841508,-4.727425758525886,0.6357297170611436
7395,149485,1968.393,351.818,19.035999999999998,0.0146,19.828,0.0098,18.7595,0.0178,0.6087,-0.6567,152.7586212518042,-4.727393018269485,0.6400884431571109
7396,5007193,2444.322,352.078,21.968,0.1100,22.915,0.0839,21.6775,0.2645,0.7553,-1.4950,152.7373966723187,-4.727381568091371,0.7483716817841393
7407,149508,2389.293,353.534,20.316,0.0379,20.724,0.0160,20.1535,0.0520,0.7540,-0.6920,152.73985075177532,-4.727316877963099,0.7170813935205739
7409,5007197,2494.804,353.693,22.189,0.1439,22.551000000000002,0.0516,21.758499999999998,0.2972,0.7693,-0.7040,152.73514537275815,-4.727309763770399,0.77744774596596
7414,149520,3603.004,354.584,20.727999999999998,0.0379,21.409,0.0248,20.5425,0.0586,0.6540,-0.4797,152.68572399829583,-4.727267747226567,1.7592603103663973
7415,149518,2341.643,354.629,20.525,0.0448,21.174,0.0219,20.354499999999998,0.0699,0.8183,-0.7797,152.74197575614406,-4.727268222474011,0.6930554824269052
7419,149517,2033.792,355.174,19.365,0.0175,19.769000000000002,0.0089,19.1935,0.0233,0.6007,-0.5273,152.75570470888036,-4.727243915803729,0.6287401317243555
7425,149534,2544.240,356.540,21.369999999999997,0.0597,21.954,0.0334,21.264499999999998,0.1028,0.6353,-1.8113,152.73294072209933,-4.727183197531662,0.8074119627271834
7429,149533,1945.953,357.292,20.671999999999997,0.0391,21.275000000000002,0.0213,20.2595,0.0485,0.6500,-0.8633,152.7596219831509,-4.7271497090306855,0.6390511563967887
7430,149543,2597.812,357.592,21.288,0.0635,22.025000000000002,0.0380,21.2335,0.1025,0.6490,-1.8493,152.73055162128955,-4.72713639824648,0.8439908325292332
7435,149542,2382.366,358.424,22.227,0.1067,22.693,0.0661,21.4465,0.1435,0.6993,0.1153,152.74015967031417,-4.727099547132823,0.709143875059744
7439,149551,1502.335,358.642,20.872999999999998,0.0409,21.577,0.0268,20.8555,0.0830,0.6567,-0.5760,152.77940560456963,-4.72708900113288,0.8698786601123174
7443,149561,1892.067,359.416,22.070999999999998,0.1002,,,20.6865,0.0620,0.7520,0.0535,152.76202508553428,-4.727055253177823,0.6512389874018351
7446,149563,2252.912,359.713,19.378,0.0207,20.159,0.0136,19.1005,0.0269,0.7497,-0.7860,152.74593281204002,-4.727042270787553,0.6536223604847858
7447,149565,2747.833,359.812,22.741999999999997,0.1586,22.868000000000002,0.0735,,,0.5635,-0.3480,152.72386127488272,-4.727037565514459,0.9578276487195025
7448,149559,1707.769,359.826,22.438,0.1154,23.291,0.1101,,,0.5115,-0.3555,152.77024405281932,-4.727036776663668,0.7327938946728385
7449,44224,2420.567,360.070,17.358999999999998,0.0089,18.332,0.0060,16.3235,0.0076,0.8053,-0.4047,152.73845605584017,-4.727026378949921,0.7279887242520832
7450,149560,1883.277,360.165,22.108999999999998,0.1060,22.456,0.0535,21.8095,0.2281,0.6347,-0.4933,152.76241708423427,-4.727021954434137,0.6532967121379797
7452,149562,2049.395,360.253,20.994,0.0444,21.055,0.0191,21.0165,0.0769,0.6100,-0.6380,152.75500887267057,-4.727018193766569,0.6227828610057144
7458,149578,2660.614,362.041,22.035,0.0868,22.625,0.0595,21.3555,0.1169,0.6353,-1.2933,152.7277509025954,-4.726938603560425,0.8873658931036273
7460,44234,2600.536,362.160,22.294999999999998,0.1236,22.978,0.0875,21.9875,0.2198,0.5333,-0.9413,152.73043014561057,-4.726933374040075,0.8425022128555463
7464,149576,1595.063,362.670,22.195999999999998,0.1073,23.17,0.0977,21.8185,0.2529,0.7160,0.0440,152.77527029223288,-4.726910173716468,0.8006813919583112
7465,5007210,2589.950,363.466,22.82,0.2098,23.792,0.1706,,,0.5105,-2.6830,152.73090224077106,-4.7268753391202,0.8338834233348787
7466,149585,2975.531,364.032,20.979,0.0411,21.651,0.0270,20.7815,0.0712,0.6123,-0.4703,152.7137068462271,-4.72684963542364,1.1516466997716701
7468,149596,2872.237,364.559,20.36,0.0296,21.017,0.0191,20.1845,0.0469,0.6337,-0.8543,152.71831335253682,-4.726826401674896,1.0597084539125299
7471,149597,2893.055,365.191,20.744,0.0417,21.289,0.0211,20.665499999999998,0.0619,0.6470,-0.6080,152.71738495283893,-4.726798277325449,1.077522442660871
7473,149605,2723.672,365.574,21.535,0.0585,22.022000000000002,0.0372,21.4775,0.1253,0.6273,-0.2477,152.72493876782872,-4.72678150833134,0.9344205567601962
7474,149604,2539.716,366.223,19.36,0.0170,20.117,0.0116,19.0655,0.0215,0.6227,-0.4003,152.7331424817671,-4.726752846279547,0.796668353548529
7478,149609,2038.424,367.319,21.9,0.0846,22.03,0.0361,,,0.5525,-1.5655,152.75549813139406,-4.726704142523242,0.6160492709965831
7479,149608,1482.204,367.431,21.276999999999997,0.0556,21.726,0.0307,20.9575,0.0794,0.6283,-0.8867,152.78030334825172,-4.726698334426314,0.8787056574280775
7481,149622,2598.802,367.741,20.201999999999998,0.0297,20.873,0.0153,20.0225,0.0366,0.6023,-0.4630,152.73050748013702,-4.7266853317191595,0.8370413157301617
7483,149621,2579.474,368.066,20.97,0.0464,21.604,0.0273,20.8705,0.0798,0.6627,-1.3667,152.73136943302197,-4.726670904119196,0.8228890190520196
7485,149619,1933.701,368.292,21.351,0.0629,22.014,0.0381,21.1845,0.0963,0.6590,-1.4417,152.7601683635863,-4.72666080923616,0.6308974599473832
7486,5007216,5049.977,368.435,18.573999999999998,0.0143,19.125,0.0082,,,0.4950,-0.2130,152.62119492639826,-4.726643724360008,3.251063971376737
7488,149623,3651.826,368.498,22.264999999999997,0.1041,23.111,0.0856,21.7435,0.1579,0.6320,-1.2673,152.6835467834433,-4.726649161980316,1.803283309608028
7490,5007217,2231.814,368.601,22.683,0.2041,23.315,0.1043,,,0.5555,-3.0325,152.74687369890358,-4.72664724694705,0.6383916784352932
7494,149638,2777.136,370.089,22.281,0.1098,23.206,0.0958,21.9035,0.2427,0.6120,-1.2273,152.72255449027458,-4.726580771044837,0.9752318997140792
7497,44293,1463.889,371.197,22.499,0.1231,22.823,0.0716,22.136499999999998,0.2879,0.5707,-0.5300,152.78112011612205,-4.726530914717332,0.8901630760795078
7500,5007219,2729.655,371.826,22.552999999999997,0.1737,23.403000000000002,0.1282,,,0.5625,-0.4495,152.72467195741737,-4.726503634751705,0.935048132979121
7506,149658,2919.811,372.693,21.58,0.0641,22.297,0.0466,21.296499999999998,0.1155,0.6537,-0.5950,152.71619175412022,-4.726464808413885,1.096835238918333
7507,149647,1873.578,372.838,21.186,0.0530,21.674,0.0294,20.7835,0.0730,0.6543,-0.3773,152.76284960698334,-4.726458700064271,0.6442284400379144
7512,149668,4081.806,373.220,22.212999999999997,0.0997,22.774,0.0700,21.5685,0.1672,0.5817,-0.1423,152.66437142324406,-4.7264373559637205,2.2403257073158733
7513,149654,1851.501,373.448,19.654999999999998,0.0195,20.212,0.0134,19.3535,0.0242,0.6207,-0.5647,152.76383415305546,-4.726431562492807,0.6516772577196884
7514,149667,2390.814,373.497,20.517999999999997,0.0431,21.169,0.0213,20.1785,0.0597,0.7930,-1.1030,152.7397829270954,-4.726429635052485,0.7000127043783034
7515,44307,2537.580,373.569,22.215,0.0988,22.76,0.0715,22.1855,0.2933,0.5703,-0.9763,152.73323774419026,-4.726426359675208,0.7894057458432744
7516,149665,1936.910,373.774,22.116999999999997,0.0990,23.011,0.0778,21.482499999999998,0.1288,0.6363,-1.5993,152.76002524949854,-4.726417168532643,0.6246513531423732
7518,149676,2038.172,374.833,21.192,0.0543,21.706,0.0274,20.8975,0.0771,0.6383,-0.9200,152.7555093644134,-4.726370187540689,0.6083802291564167
7519,149682,2655.506,374.909,18.468,0.0120,19.433,0.0085,17.8265,0.0114,0.6633,-0.3887,152.72797871276322,-4.72636669919666,0.8742595792225687
7520,149681,2589.926,375.010,21.659,0.0617,22.483,0.0525,21.6265,0.1439,0.6250,-0.4023,152.7309033209956,-4.726362273633333,0.8251274402791697
7521,149680,2452.005,375.101,20.909,0.0510,21.502,0.0246,20.5705,0.0652,0.6933,-0.9907,152.7370540513145,-4.7263583223554075,0.7331890186620884
7523,149677,2070.660,375.631,22.131999999999998,0.0995,22.442,0.0540,21.7235,0.1567,0.6470,-1.4590,152.7540605278042,-4.726334742213343,0.6067142581149101
7524,149683,3697.177,375.713,22.555999999999997,0.1204,23.147000000000002,0.0919,,,0.5210,-1.3495,152.6815243385905,-4.726328316463284,1.84657338545452
7525,149689,1726.187,375.724,22.267,0.1106,22.855,0.0751,22.136499999999998,0.2735,0.5923,-4.0947,152.76942265741445,-4.726330230302688,0.7086166127617929
7532,149697,2578.702,376.627,21.7,0.0772,22.338,0.0445,21.5695,0.1220,0.6083,-0.4350,152.73140386826432,-4.726290416735589,0.8158103941109885
7540,149711,2868.894,377.554,22.570999999999998,0.1457,22.989,0.0870,,,0.5970,-0.6150,152.71846245851427,-4.7262488530547255,1.049076819985227
7542,149695,1186.225,377.630,22.476,0.1284,22.841,0.0719,22.0555,0.2451,0.5777,-0.0690,152.7935028072826,-4.726244245365322,1.1214020739973218
7546,149706,1619.706,378.058,21.131,0.0525,21.733,0.0278,20.8745,0.0766,0.6430,-0.9133,152.77417128274962,-4.7262263117525665,0.7718552611148611
7552,149719,2791.238,379.099,22.68,0.1371,22.873,0.0756,,,0.5310,-1.1815,152.72192560964885,-4.726180307413291,0.9813314445499735
7555,149717,1274.448,379.220,21.24,0.0434,22.334,0.0467,20.5305,0.0513,0.5580,-0.3177,152.78956840959708,-4.726173843833329,1.042150301119783
7557,149726,2459.800,379.840,22.438,0.1357,22.884,0.0804,21.8285,0.2364,0.6293,-1.6237,152.73670642752748,-4.726147696781459,0.7339103980566587
7558,149724,1964.516,380.287,16.591,0.0047,17.326999999999998,0.0049,16.4045,0.0115,0.8043,-0.5753,152.7587941253496,-4.726127728741158,0.6121072392129093
7559,149725,1994.062,380.306,22.27,0.1047,22.851,0.0767,22.1915,0.2919,0.5947,-2.4917,152.75747649123588,-4.726126909959249,0.60714389576989
7560,149729,3134.370,380.894,21.881,0.0907,23.05,0.0903,21.8055,0.2055,0.6410,-1.4220,152.7066232936969,-4.726099865946688,1.2901820538355915
7563,149737,2187.060,381.552,22.189,0.1082,22.562,0.0603,,,0.5720,-2.3720,152.7488695473692,-4.726071638712417,0.6139645466789658
7569,149741,2976.497,382.085,21.127,0.0469,21.702,0.0276,21.040499999999998,0.0837,0.6040,-0.6853,152.7136638015468,-4.726047279861394,1.1427044066371317
7574,149749,2644.321,382.827,22.072,0.0901,22.755,0.0556,22.0595,0.2469,0.5577,-0.6130,152.72847752745102,-4.726014800542295,0.8600170782863452
7575,5007234,2823.256,382.872,22.604,0.1880,23.087,0.0901,,,0.5635,-2.4230,152.72049773994559,-4.726012571157197,1.006288181259358
7576,44371,2795.668,382.993,22.977999999999998,0.1789,23.368000000000002,0.1026,,,0.5130,-2.7475,152.72172805486764,-4.726007234708932,0.9826410395912799
7578,149759,2801.438,383.395,22.633,0.1350,23.116,0.0848,21.6825,0.1774,0.5497,-0.6217,152.72147073646926,-4.7259893596209315,0.9872951632287608
7580,149758,2727.295,383.873,21.429,0.0565,22.024,0.0347,21.3735,0.1095,0.6280,-1.6413,152.7247772190802,-4.725968216734905,0.9251112607986901
7581,149755,2181.982,384.211,21.711,0.0711,22.415,0.0505,,,0.5350,-1.6910,152.74909600520593,-4.725953459755091,0.6101931909916598
7583,149757,2541.698,384.340,20.895,0.0444,21.495,0.0229,20.6415,0.0639,0.6287,-1.3843,152.7330541054821,-4.725947646629975,0.7837759298098954
7585,149770,2514.352,384.544,21.737,0.0722,22.299,0.0485,21.5195,0.1427,0.6607,-1.1777,152.73427362817486,-4.725938599002564,0.7650022420935617
7588,149768,2218.967,384.751,20.907999999999998,0.0555,21.498,0.0269,20.5385,0.0649,0.7210,-1.1210,152.7474466215151,-4.725929468612396,0.6187775783678771
7591,149775,3660.756,385.181,20.842,0.0415,21.433,0.0256,20.5705,0.0628,0.6687,-0.6460,152.68314860560218,-4.725907662447744,1.8065602592182812
7592,149767,1796.488,385.266,21.413999999999998,0.0627,21.613,0.0292,21.2045,0.1041,0.6807,-0.8813,152.76628749877221,-4.725906247111848,0.6640065369277278
7600,149781,2703.815,386.186,19.468999999999998,0.0166,20.258,0.0122,19.2445,0.0220,0.5763,-0.6200,152.7258243361339,-4.725865445846114,0.9045194843673222
7601,149789,2810.846,386.196,21.084999999999997,0.0438,21.662,0.0272,20.8705,0.0752,0.6123,-0.6547,152.72105118135644,-4.725864857014868,0.9936005906736379
7606,5007240,2384.272,386.825,22.753999999999998,0.2113,23.384,0.1229,,,0.5250,-1.6250,152.74007467817123,-4.725837282735744,0.6846868232203855
7607,149788,2078.235,386.854,20.387999999999998,0.0311,21.027,0.0170,20.2115,0.0469,0.6147,-0.6930,152.75372270633432,-4.7258359478429535,0.5953129457391825
7608,149779,2165.886,386.973,21.176,0.0630,21.175,0.0197,21.1325,0.1045,0.7223,-1.1787,152.7498138217351,-4.725830699419837,0.604203829990836
7611,149797,2757.797,387.333,21.54,0.0629,22.155,0.0381,21.7245,0.1114,0.6033,-1.9093,152.72341695619207,-4.725814399441073,0.9480298610376808
7612,44396,2981.089,387.371,22.25,0.1096,23.107,0.0757,,,0.5510,-1.3100,152.71345902702942,-4.725812337984732,1.144068728112848
7616,149807,2969.238,388.437,21.634999999999998,0.0622,22.358,0.0436,21.3345,0.1085,0.5970,-0.4320,152.71398753619164,-4.7257649836619775,1.132675464861656
7619,149814,1207.352,390.455,21.706999999999997,0.0842,22.309,0.0488,21.4955,0.1114,0.6630,-1.2523,152.7925605887858,-4.7256743122873655,1.0952711284508858
